,Unnamed: 0,Date,Time,Condition,last Condition
0,0,2022-11-01,8:00 PM,fair,Fair
1,1,2022-11-01,9:30 PM,fair,Fair
2,2,2022-11-01,12:30 AM,fair,Fair
3,3,2022-11-01,2:30 AM,light rain,Light Rain Shower
4,4,2022-11-01,3:00 AM,cloudy,Cloudy
5,5,2022-11-01,3:30 AM,mostly cloudy,Mostly Cloudy
6,6,2022-11-01,3:30 AM,partly cloudy,Partly Cloudy
7,7,2022-11-01,4:00 AM,fair,Fair
8,8,2022-11-01,4:30 AM,fair,Fair
9,9,2022-11-01,5:00 AM,fair,Fair
10,10,2022-11-01,5:30 AM,fair,Fair
11,11,2022-11-01,6:00 AM,fair,Fair
12,12,2022-11-01,6:30 AM,fair,Fair
13,13,2022-11-01,7:00 AM,fair,Fair
14,14,2022-11-01,7:30 AM,fair,Fair
15,15,2022-11-01,8:00 AM,fair,Fair
16,16,2022-11-01,8:30 AM,fair,Fair
17,17,2022-11-01,9:00 AM,fair,Fair
18,18,2022-11-01,9:30 AM,fair,Fair
19,19,2022-11-01,10:00 AM,fair,Fair
20,20,2022-11-01,10:30 AM,partly cloudy,Partly Cloudy
21,21,2022-11-01,11:00 AM,partly cloudy,Partly Cloudy
22,22,2022-11-01,11:30 AM,partly cloudy,Partly Cloudy
23,23,2022-11-01,12:00 PM,light rain,Light Rain Shower
24,24,2022-11-01,12:30 PM,partly cloudy,Partly Cloudy
25,25,2022-11-01,1:00 PM,partly cloudy,Partly Cloudy / Windy
26,26,2022-11-01,1:30 PM,mostly cloudy,Mostly Cloudy / Windy
27,27,2022-11-01,2:00 PM,light rain,Light Rain Shower / Windy
28,28,2022-11-01,2:30 PM,mostly cloudy,Mostly Cloudy
29,29,2022-11-01,3:00 PM,mostly cloudy,Mostly Cloudy
30,30,2022-11-01,3:30 PM,mostly cloudy,Mostly Cloudy
31,31,2022-11-01,4:00 PM,mostly cloudy,Mostly Cloudy
32,32,2022-11-01,4:30 PM,mostly cloudy,Mostly Cloudy
33,33,2022-11-01,5:00 PM,mostly cloudy,Mostly Cloudy
34,34,2022-11-01,5:30 PM,partly cloudy,Partly Cloudy
35,35,2022-11-01,6:00 PM,mostly cloudy,Mostly Cloudy
36,36,2022-11-01,6:30 PM,mostly cloudy,Mostly Cloudy
37,37,2022-11-01,7:00 PM,mostly cloudy,Mostly Cloudy
38,38,2022-11-01,7:30 PM,light rain,Light Rain
39,39,2022-11-02,8:00 PM,light rain,Light Rain
40,40,2022-11-02,8:30 PM,light rain,Light Rain Shower / Windy
41,41,2022-11-02,9:30 PM,mostly cloudy,Mostly Cloudy
42,42,2022-11-02,10:00 PM,mostly cloudy,Mostly Cloudy
43,43,2022-11-02,10:30 PM,light rain,Light Rain
44,44,2022-11-02,11:00 PM,light rain,Light Rain
45,45,2022-11-02,12:30 AM,mostly cloudy,Mostly Cloudy
46,46,2022-11-02,1:00 AM,mostly cloudy,Mostly Cloudy
47,47,2022-11-02,1:30 AM,mostly cloudy,Mostly Cloudy
48,48,2022-11-02,2:00 AM,mostly cloudy,Mostly Cloudy
49,49,2022-11-02,2:30 AM,mostly cloudy,Mostly Cloudy
50,50,2022-11-02,3:00 AM,mostly cloudy,Mostly Cloudy
51,51,2022-11-02,3:30 AM,mostly cloudy,Mostly Cloudy
52,52,2022-11-02,4:00 AM,mostly cloudy,Mostly Cloudy
53,53,2022-11-02,3:30 AM,mostly cloudy,Mostly Cloudy
54,54,2022-11-02,4:00 AM,mostly cloudy,Mostly Cloudy
55,55,2022-11-02,4:30 AM,mostly cloudy,Mostly Cloudy
56,56,2022-11-02,5:00 AM,mostly cloudy,Mostly Cloudy
57,57,2022-11-02,5:30 AM,mostly cloudy,Mostly Cloudy
58,58,2022-11-02,6:00 AM,mostly cloudy,Mostly Cloudy
59,59,2022-11-02,6:30 AM,mostly cloudy,Mostly Cloudy
60,60,2022-11-02,7:00 AM,cloudy,Cloudy
61,61,2022-11-02,7:30 AM,cloudy,Cloudy
62,62,2022-11-02,8:00 AM,light rain,Light Drizzle
63,63,2022-11-02,8:30 AM,mostly cloudy,Mostly Cloudy
64,64,2022-11-02,9:00 AM,light rain,Light Drizzle
65,65,2022-11-02,9:30 AM,mostly cloudy,Mostly Cloudy
66,66,2022-11-02,10:00 AM,cloudy,Cloudy
67,67,2022-11-02,10:30 AM,cloudy,Cloudy
68,68,2022-11-02,11:00 AM,cloudy,Cloudy
69,69,2022-11-02,11:30 AM,cloudy,Cloudy
70,70,2022-11-02,12:00 PM,cloudy,Cloudy
71,71,2022-11-02,12:30 PM,cloudy,Cloudy
72,72,2022-11-02,1:00 PM,cloudy,Cloudy
73,73,2022-11-02,1:30 PM,cloudy,Cloudy
74,74,2022-11-02,2:00 PM,mostly cloudy,Mostly Cloudy
75,75,2022-11-02,2:30 PM,mostly cloudy,Mostly Cloudy
76,76,2022-11-02,3:00 PM,cloudy,Cloudy
77,77,2022-11-02,3:30 PM,cloudy,Cloudy
78,78,2022-11-02,4:00 PM,cloudy,Cloudy
79,79,2022-11-02,4:30 PM,cloudy,Cloudy
80,80,2022-11-02,5:00 PM,cloudy,Cloudy
81,81,2022-11-02,5:30 PM,cloudy,Cloudy
82,82,2022-11-02,6:00 PM,light rain,Light Drizzle
83,83,2022-11-02,6:30 PM,light rain,Light Drizzle
84,84,2022-11-02,6:35 PM,light rain,Light Rain
85,85,2022-11-02,7:00 PM,light rain,Light Rain
86,86,2022-11-02,7:30 PM,light rain,Light Rain
87,87,2022-11-03,8:00 PM,cloudy,Cloudy
88,88,2022-11-03,8:30 PM,cloudy,Cloudy
89,89,2022-11-03,9:00 PM,cloudy,Cloudy
90,90,2022-11-03,9:30 PM,cloudy,Cloudy
91,91,2022-11-03,10:00 PM,cloudy,Cloudy
92,92,2022-11-03,10:30 PM,cloudy,Cloudy
93,93,2022-11-03,10:50 PM,light rain,Light Rain
94,94,2022-11-03,11:00 PM,light rain,Light Rain
95,95,2022-11-03,11:20 PM,light rain,Light Rain
96,96,2022-11-03,12:30 AM,light rain,Light Rain
97,97,2022-11-03,12:50 AM,light rain,Light Drizzle
98,98,2022-11-03,1:00 AM,light rain,Light Drizzle
99,99,2022-11-03,1:20 AM,light rain,Light Drizzle
100,100,2022-11-03,1:30 AM,light rain,Light Drizzle
101,101,2022-11-03,1:50 AM,rain,Rain
102,102,2022-11-03,2:00 AM,rain,Rain
103,103,2022-11-03,2:20 AM,light rain,Light Rain
104,104,2022-11-03,2:30 AM,light rain,Light Rain
105,105,2022-11-03,2:50 AM,rain,Rain
106,106,2022-11-03,3:00 AM,rain,Rain
107,107,2022-11-03,3:20 AM,light rain,Light Rain
108,108,2022-11-03,3:30 AM,light rain,Light Rain
109,109,2022-11-03,3:50 AM,light rain,Light Rain
110,110,2022-11-03,4:00 AM,light rain,Light Rain
111,111,2022-11-03,4:20 AM,light rain,Light Rain
112,112,2022-11-03,3:30 AM,light rain,Light Rain
113,113,2022-11-03,4:00 AM,light rain,Light Rain
114,114,2022-11-03,4:30 AM,light rain,Light Rain
115,115,2022-11-03,5:00 AM,light rain,Light Rain
116,116,2022-11-03,5:30 AM,light rain,Light Rain
117,117,2022-11-03,6:00 AM,foggy,Fog
118,118,2022-11-03,6:30 AM,foggy,Fog
119,119,2022-11-03,7:00 AM,foggy,Fog
120,120,2022-11-03,7:30 AM,foggy,Fog
121,121,2022-11-03,8:00 AM,foggy,Fog
122,122,2022-11-03,8:30 AM,foggy,Fog
123,123,2022-11-03,9:00 AM,foggy,Fog
124,124,2022-11-03,9:30 AM,cloudy,Cloudy
125,125,2022-11-03,10:00 AM,cloudy,Cloudy
126,126,2022-11-03,10:30 AM,cloudy,Cloudy
127,127,2022-11-03,11:00 AM,mostly cloudy,Mostly Cloudy
128,128,2022-11-03,11:30 AM,mostly cloudy,Mostly Cloudy
129,129,2022-11-03,12:00 PM,mostly cloudy,Mostly Cloudy
130,130,2022-11-03,12:30 PM,mostly cloudy,Mostly Cloudy
131,131,2022-11-03,1:00 PM,mostly cloudy,Mostly Cloudy
132,132,2022-11-03,1:30 PM,mostly cloudy,Mostly Cloudy
133,133,2022-11-03,2:00 PM,mostly cloudy,Mostly Cloudy
134,134,2022-11-03,2:30 PM,mostly cloudy,Mostly Cloudy
135,135,2022-11-03,3:00 PM,cloudy,Cloudy
136,136,2022-11-03,3:30 PM,cloudy,Cloudy
137,137,2022-11-03,4:00 PM,cloudy,Cloudy
138,138,2022-11-03,4:30 PM,mostly cloudy,Mostly Cloudy
139,139,2022-11-03,5:00 PM,cloudy,Cloudy
140,140,2022-11-03,5:30 PM,light rain,Light Rain
141,141,2022-11-03,6:00 PM,light rain,Light Rain
142,142,2022-11-03,6:30 PM,mostly cloudy,Mostly Cloudy
143,143,2022-11-03,7:00 PM,light rain,Light Rain
144,144,2022-11-03,7:30 PM,mostly cloudy,Mostly Cloudy
145,145,2022-11-04,8:00 PM,mostly cloudy,Mostly Cloudy
146,146,2022-11-04,8:30 PM,mostly cloudy,Mostly Cloudy
147,147,2022-11-04,9:00 PM,mostly cloudy,Mostly Cloudy
148,148,2022-11-04,9:30 PM,partly cloudy,Partly Cloudy
149,149,2022-11-04,10:00 PM,partly cloudy,Partly Cloudy
150,150,2022-11-04,10:30 PM,partly cloudy,Partly Cloudy
151,151,2022-11-04,11:00 PM,partly cloudy,Partly Cloudy
152,152,2022-11-04,12:30 AM,partly cloudy,Partly Cloudy
153,153,2022-11-04,1:00 AM,mostly cloudy,Mostly Cloudy
154,154,2022-11-04,1:30 AM,mostly cloudy,Mostly Cloudy
155,155,2022-11-04,2:00 AM,mostly cloudy,Mostly Cloudy
156,156,2022-11-04,2:30 AM,partly cloudy,Partly Cloudy
157,157,2022-11-04,3:00 AM,mostly cloudy,Mostly Cloudy
158,158,2022-11-04,3:30 AM,mostly cloudy,Mostly Cloudy
159,159,2022-11-04,4:00 AM,mostly cloudy,Mostly Cloudy
160,160,2022-11-04,3:30 AM,partly cloudy,Partly Cloudy
161,161,2022-11-04,4:00 AM,mostly cloudy,Mostly Cloudy
162,162,2022-11-04,4:30 AM,mostly cloudy,Mostly Cloudy
163,163,2022-11-04,5:00 AM,mostly cloudy,Mostly Cloudy
164,164,2022-11-04,5:30 AM,mostly cloudy,Mostly Cloudy
165,165,2022-11-04,5:55 AM,partly cloudy,Partly Cloudy
166,166,2022-11-04,6:00 AM,partly cloudy,Partly Cloudy
167,167,2022-11-04,6:30 AM,fair,Fair
168,168,2022-11-04,6:55 AM,fair,Fair
169,169,2022-11-04,7:00 AM,fair,Fair
170,170,2022-11-04,7:30 AM,partly cloudy,Partly Cloudy
171,171,2022-11-04,7:50 AM,partly cloudy,Partly Cloudy
172,172,2022-11-04,8:00 AM,partly cloudy,Partly Cloudy
173,173,2022-11-04,8:30 AM,partly cloudy,Partly Cloudy
174,174,2022-11-04,9:00 AM,mostly cloudy,Mostly Cloudy
175,175,2022-11-04,9:20 AM,mostly cloudy,Mostly Cloudy
176,176,2022-11-04,9:30 AM,mostly cloudy,Mostly Cloudy
177,177,2022-11-04,10:00 AM,rain,Rain Shower
178,178,2022-11-04,10:30 AM,mostly cloudy,Mostly Cloudy
179,179,2022-11-04,11:00 AM,mostly cloudy,Mostly Cloudy
180,180,2022-11-04,11:30 AM,mostly cloudy,Mostly Cloudy
181,181,2022-11-04,12:00 PM,mostly cloudy,Mostly Cloudy
182,182,2022-11-04,12:30 PM,foggy,Fog
183,183,2022-11-04,1:00 PM,mostly cloudy,Mostly Cloudy
184,184,2022-11-04,1:30 PM,light rain,Light Rain Shower
185,185,2022-11-04,2:00 PM,mostly cloudy,Mostly Cloudy
186,186,2022-11-04,2:30 PM,fair,Fair
187,187,2022-11-04,3:00 PM,fair,Fair
188,188,2022-11-04,3:30 PM,fair,Fair
189,189,2022-11-04,4:00 PM,partly cloudy,Partly Cloudy
190,190,2022-11-04,4:30 PM,fair,Fair
191,191,2022-11-04,5:00 PM,fair,Fair
192,192,2022-11-04,5:30 PM,mostly cloudy,Mostly Cloudy
193,193,2022-11-04,6:00 PM,partly cloudy,Partly Cloudy
194,194,2022-11-04,6:30 PM,partly cloudy,Partly Cloudy
195,195,2022-11-04,7:00 PM,mostly cloudy,Mostly Cloudy
196,196,2022-11-04,7:30 PM,mostly cloudy,Mostly Cloudy
197,197,2022-11-05,8:00 PM,cloudy,Cloudy
198,198,2022-11-05,8:30 PM,cloudy,Cloudy
199,199,2022-11-05,9:00 PM,cloudy,Cloudy
200,200,2022-11-05,9:30 PM,cloudy,Cloudy
201,201,2022-11-05,10:00 PM,cloudy,Cloudy
202,202,2022-11-05,10:30 PM,cloudy,Cloudy
203,203,2022-11-05,10:50 PM,foggy,Fog
204,204,2022-11-05,11:00 PM,foggy,Fog
205,205,2022-11-05,11:20 PM,foggy,Fog
206,206,2022-11-05,12:30 AM,foggy,Fog
207,207,2022-11-05,12:50 AM,foggy,Fog
208,208,2022-11-05,1:00 AM,foggy,Fog
209,209,2022-11-05,1:20 AM,foggy,Fog
210,210,2022-11-05,1:30 AM,foggy,Fog
211,211,2022-11-05,1:50 AM,foggy,Fog
212,212,2022-11-05,2:00 AM,foggy,Fog
213,213,2022-11-05,2:20 AM,foggy,Fog
214,214,2022-11-05,2:30 AM,foggy,Fog
215,215,2022-11-05,2:50 AM,foggy,Fog
216,216,2022-11-05,3:00 AM,foggy,Fog
217,217,2022-11-05,3:20 AM,foggy,Fog
218,218,2022-11-05,3:30 AM,foggy,Fog
219,219,2022-11-05,3:50 AM,foggy,Fog
220,220,2022-11-05,4:00 AM,foggy,Fog
221,221,2022-11-05,4:20 AM,foggy,Fog
222,222,2022-11-05,3:30 AM,foggy,Fog
223,223,2022-11-05,4:00 AM,foggy,Fog
224,224,2022-11-05,4:30 AM,foggy,Fog
225,225,2022-11-05,5:00 AM,mostly cloudy,Mostly Cloudy
226,226,2022-11-05,5:30 AM,foggy,Haze
227,227,2022-11-05,6:00 AM,foggy,Haze
228,228,2022-11-05,6:30 AM,foggy,Haze
229,229,2022-11-05,7:00 AM,fair,Fair
230,230,2022-11-05,7:30 AM,fair,Fair
231,231,2022-11-05,8:00 AM,fair,Fair
232,232,2022-11-05,8:30 AM,partly cloudy,Partly Cloudy
233,233,2022-11-05,9:00 AM,partly cloudy,Partly Cloudy
234,234,2022-11-05,9:30 AM,partly cloudy,Partly Cloudy
235,235,2022-11-05,10:00 AM,fair,Fair
236,236,2022-11-05,10:30 AM,fair,Fair
237,237,2022-11-05,11:00 AM,fair,Fair
238,238,2022-11-05,11:30 AM,fair,Fair
239,239,2022-11-05,12:00 PM,fair,Fair
240,240,2022-11-05,12:30 PM,fair,Fair
241,241,2022-11-05,1:00 PM,fair,Fair
242,242,2022-11-05,1:30 PM,fair,Fair
243,243,2022-11-05,2:00 PM,fair,Fair
244,244,2022-11-05,2:30 PM,mostly cloudy,Mostly Cloudy
245,245,2022-11-05,3:00 PM,mostly cloudy,Mostly Cloudy
246,246,2022-11-05,3:30 PM,mostly cloudy,Mostly Cloudy
247,247,2022-11-05,4:00 PM,mostly cloudy,Mostly Cloudy
248,248,2022-11-05,4:30 PM,mostly cloudy,Mostly Cloudy
249,249,2022-11-05,5:00 PM,partly cloudy,Partly Cloudy
250,250,2022-11-05,5:30 PM,mostly cloudy,Mostly Cloudy
251,251,2022-11-05,6:00 PM,partly cloudy,Partly Cloudy
252,252,2022-11-05,6:30 PM,fair,Fair
253,253,2022-11-05,7:00 PM,fair,Fair
254,254,2022-11-05,7:30 PM,fair,Fair
255,255,2022-11-06,8:00 PM,fair,Fair
256,256,2022-11-06,8:30 PM,fair,Fair
257,257,2022-11-06,9:00 PM,fair,Fair
258,258,2022-11-06,9:30 PM,fair,Fair
259,259,2022-11-06,10:00 PM,fair,Fair
260,260,2022-11-06,10:30 PM,fair,Fair
261,261,2022-11-06,11:00 PM,fair,Fair
262,262,2022-11-06,12:30 AM,fair,Fair
263,263,2022-11-06,1:00 AM,fair,Fair
264,264,2022-11-06,1:30 AM,fair,Fair
265,265,2022-11-06,2:00 AM,fair,Fair
266,266,2022-11-06,2:30 AM,fair,Fair
267,267,2022-11-06,3:30 AM,fair,Fair
268,268,2022-11-06,4:00 AM,fair,Fair
269,269,2022-11-06,3:30 AM,fair,Fair
270,270,2022-11-06,4:00 AM,fair,Fair
271,271,2022-11-06,4:30 AM,fair,Fair
272,272,2022-11-06,5:00 AM,fair,Fair
273,273,2022-11-06,5:30 AM,fair,Fair
274,274,2022-11-06,6:00 AM,fair,Fair
275,275,2022-11-06,6:30 AM,fair,Fair
276,276,2022-11-06,7:00 AM,fair,Fair
277,277,2022-11-06,7:30 AM,partly cloudy,Partly Cloudy
278,278,2022-11-06,8:00 AM,partly cloudy,Partly Cloudy
279,279,2022-11-06,8:30 AM,mostly cloudy,Mostly Cloudy
280,280,2022-11-06,9:00 AM,mostly cloudy,Mostly Cloudy
281,281,2022-11-06,9:30 AM,partly cloudy,Partly Cloudy
282,282,2022-11-06,9:50 AM,partly cloudy,Partly Cloudy
283,283,2022-11-06,10:00 AM,partly cloudy,Partly Cloudy
284,284,2022-11-06,10:20 AM,partly cloudy,Partly Cloudy
285,285,2022-11-06,10:30 AM,partly cloudy,Partly Cloudy
286,286,2022-11-06,10:50 AM,partly cloudy,Partly Cloudy
287,287,2022-11-06,11:00 AM,partly cloudy,Partly Cloudy
288,288,2022-11-06,11:20 AM,partly cloudy,Partly Cloudy
289,289,2022-11-06,11:30 AM,partly cloudy,Partly Cloudy
290,290,2022-11-06,11:50 AM,partly cloudy,Partly Cloudy
291,291,2022-11-06,12:00 PM,partly cloudy,Partly Cloudy
292,292,2022-11-06,12:20 PM,partly cloudy,Partly Cloudy
293,293,2022-11-06,12:30 PM,partly cloudy,Partly Cloudy
294,294,2022-11-06,12:50 PM,fair,Fair
295,295,2022-11-06,1:00 PM,fair,Fair
296,296,2022-11-06,1:20 PM,fair,Fair
297,297,2022-11-06,1:30 PM,fair,Fair
298,298,2022-11-06,1:50 PM,partly cloudy,Partly Cloudy
299,299,2022-11-06,2:00 PM,partly cloudy,Partly Cloudy
300,300,2022-11-06,2:20 PM,partly cloudy,Partly Cloudy
301,301,2022-11-06,2:30 PM,partly cloudy,Partly Cloudy
302,302,2022-11-06,2:50 PM,partly cloudy,Partly Cloudy
303,303,2022-11-06,3:00 PM,partly cloudy,Partly Cloudy
304,304,2022-11-06,3:20 PM,partly cloudy,Partly Cloudy
305,305,2022-11-06,3:30 PM,partly cloudy,Partly Cloudy
306,306,2022-11-06,4:00 PM,mostly cloudy,Mostly Cloudy
307,307,2022-11-06,4:30 PM,mostly cloudy,Mostly Cloudy
308,308,2022-11-06,4:50 PM,mostly cloudy,Mostly Cloudy
309,309,2022-11-06,5:00 PM,mostly cloudy,Mostly Cloudy
310,310,2022-11-06,5:30 PM,mostly cloudy,Mostly Cloudy
311,311,2022-11-06,5:55 PM,partly cloudy,Partly Cloudy
312,312,2022-11-06,6:00 PM,partly cloudy,Partly Cloudy
313,313,2022-11-06,6:30 PM,fair,Fair
314,314,2022-11-06,6:50 PM,fair,Fair
315,315,2022-11-06,7:00 PM,fair,Fair
316,316,2022-11-06,7:30 PM,fair,Fair
317,317,2022-11-07,8:00 PM,fair,Fair
318,318,2022-11-07,8:30 PM,fair,Fair
319,319,2022-11-07,8:55 PM,windy,Fair / Windy
320,320,2022-11-07,9:00 PM,windy,Fair / Windy
321,321,2022-11-07,9:30 PM,mostly cloudy,Mostly Cloudy
322,322,2022-11-07,10:00 PM,mostly cloudy,Mostly Cloudy
323,323,2022-11-07,10:30 PM,mostly cloudy,Mostly Cloudy / Windy
324,324,2022-11-07,11:00 PM,mostly cloudy,Mostly Cloudy / Windy
325,325,2022-11-07,12:30 AM,mostly cloudy,Mostly Cloudy
326,326,2022-11-07,1:00 AM,mostly cloudy,Mostly Cloudy
327,327,2022-11-07,1:30 AM,mostly cloudy,Mostly Cloudy
328,328,2022-11-07,2:00 AM,mostly cloudy,Mostly Cloudy
329,329,2022-11-07,2:30 AM,mostly cloudy,Mostly Cloudy
330,330,2022-11-07,3:00 AM,light rain,Light Drizzle
331,331,2022-11-07,3:30 AM,cloudy,Cloudy
332,332,2022-11-07,4:00 AM,light rain,Light Rain Shower
333,333,2022-11-07,3:30 AM,mostly cloudy,Mostly Cloudy
334,334,2022-11-07,4:00 AM,cloudy,Cloudy
335,335,2022-11-07,4:30 AM,cloudy,Cloudy
336,336,2022-11-07,5:00 AM,cloudy,Cloudy
337,337,2022-11-07,5:30 AM,mostly cloudy,Mostly Cloudy
338,338,2022-11-07,6:00 AM,cloudy,Cloudy
339,339,2022-11-07,6:30 AM,cloudy,Cloudy
340,340,2022-11-07,7:00 AM,cloudy,Cloudy
341,341,2022-11-07,7:30 AM,cloudy,Cloudy
342,342,2022-11-07,8:00 AM,light rain,Light Rain
343,343,2022-11-07,8:30 AM,light rain,Light Drizzle
344,344,2022-11-07,9:00 AM,light rain,Light Drizzle
345,345,2022-11-07,9:30 AM,light rain,Light Drizzle
346,346,2022-11-07,10:00 AM,cloudy,Cloudy
347,347,2022-11-07,10:30 AM,light rain,Light Rain Shower
348,348,2022-11-07,11:00 AM,mostly cloudy,Mostly Cloudy
349,349,2022-11-07,11:30 AM,mostly cloudy,Mostly Cloudy
350,350,2022-11-07,12:00 PM,mostly cloudy,Mostly Cloudy
351,351,2022-11-07,12:30 PM,mostly cloudy,Mostly Cloudy
352,352,2022-11-07,1:00 PM,mostly cloudy,Mostly Cloudy
353,353,2022-11-07,1:30 PM,mostly cloudy,Mostly Cloudy
354,354,2022-11-07,2:30 PM,cloudy,Cloudy
355,355,2022-11-07,3:00 PM,cloudy,Cloudy
356,356,2022-11-07,3:30 PM,cloudy,Cloudy
357,357,2022-11-07,4:00 PM,cloudy,Cloudy
358,358,2022-11-07,4:30 PM,light rain,Light Rain
359,359,2022-11-07,5:00 PM,cloudy,Cloudy
360,360,2022-11-07,5:30 PM,cloudy,Cloudy
361,361,2022-11-07,6:00 PM,cloudy,Cloudy
362,362,2022-11-07,6:30 PM,cloudy,Cloudy
363,363,2022-11-07,7:00 PM,cloudy,Cloudy
364,364,2022-11-07,7:30 PM,mostly cloudy,Mostly Cloudy
365,365,2022-11-08,8:00 PM,mostly cloudy,Mostly Cloudy
366,366,2022-11-08,8:30 PM,partly cloudy,Partly Cloudy
367,367,2022-11-08,9:00 PM,mostly cloudy,Mostly Cloudy
368,368,2022-11-08,9:30 PM,mostly cloudy,Mostly Cloudy
369,369,2022-11-08,10:00 PM,mostly cloudy,Mostly Cloudy
370,370,2022-11-08,10:30 PM,mostly cloudy,Mostly Cloudy
371,371,2022-11-08,11:00 PM,mostly cloudy,Mostly Cloudy
372,372,2022-11-08,12:30 AM,cloudy,Cloudy
373,373,2022-11-08,1:00 AM,cloudy,Cloudy
374,374,2022-11-08,1:30 AM,foggy,Fog
375,375,2022-11-08,1:39 AM,light rain,Light Drizzle
376,376,2022-11-08,2:00 AM,light rain,Light Drizzle
377,377,2022-11-08,2:30 AM,light rain,Light Drizzle
378,378,2022-11-08,3:00 AM,mostly cloudy,Mostly Cloudy
